,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,time_sym_std,ks_norm,ke_norm,source,version
53,,x,01100010,3,0.375,4,9.059906005859375e-05,0.625,0.00025768280029296874,1.239776611328125e-05,0.00042748451232910156,2.125,"[[['102', [], []], ['200', [], []], ['121', [[0, 1]], []]], [['001', [], []], ['210', [], []]]]",True,False,7.456672085648393e-06,0.20833333333333334,0.7083333333333334,rng,new
54,,x,00001101,3,0.375,2,8.678436279296875e-05,0.0,0.00015630722045898438,1.7404556274414062e-05,9.703636169433594e-05,1.5625,"[[['210', [], []], ['022', [], []]], [['102', [], []], ['121', [], []]]]",True,False,1.6696111106883618e-06,0.0,0.5208333333333334,rng,new
55,,x,10010100,3,0.375,4,6.723403930664062e-05,1.125,0.0002803325653076172,1.3589859008789062e-05,0.00066375732421875,2.5,"[[['120', [[0, 1]], []], ['001', [], []], ['112', [], []]], [['011', [[0, 1]], []], ['000', [], []]]]",True,False,3.362969910145846e-06,0.375,0.8333333333333334,rng,new
56,,x,01100001,3,0.375,4,6.270408630371094e-05,1.125,0.0002869606018066406,1.5497207641601562e-05,0.0006241798400878906,2.5,"[[['102', [[1, 2]], []], ['200', [], []], ['011', [], []]], [['001', [[1, 2]], []], ['111', [], []]]]",True,False,8.869683855885636e-07,0.375,0.8333333333333334,rng,new
57,,x,10000101,3,0.375,4,6.985664367675781e-05,1.25,0.0003444671630859375,1.52587890625e-05,0.0012209415435791016,2.125,"[[['120', [[0, 1]], []], ['012', [[0, 2]], []], ['012', [[1, 2]], []], ['021', [[0, 2]], []]], [['121', [], []], ['000', [], []]]]",True,False,3.527705621764542e-05,0.4166666666666667,0.7083333333333334,rng,new
58,,x,10010010,3,0.375,4,4.458427429199219e-05,1.125,0.00030083656311035155,1.2874603271484375e-05,0.0005755424499511719,2.5,"[[['102', [[0, 2]], []], ['010', [], []], ['121', [], []]], [['011', [[0, 2]], []], ['000', [], []]]]",True,False,3.755751809284256e-05,0.375,0.8333333333333334,rng,new
59,,x,01101000,3,0.375,4,4.124641418457031e-05,2.625,0.00035042762756347655,1.2159347534179688e-05,0.001392364501953125,2.5,"[[['000', [], []], ['112', [[0, 1, 2]], []]], [['001', [[0, 1, 2]], []]]]",True,False,1.441783995740071e-05,0.875,0.8333333333333334,rng,new
60,,x,01011000,3,0.375,4,5.173683166503906e-05,0.625,0.000260162353515625,1.2159347534179688e-05,0.0004086494445800781,2.125,"[[['210', [], []], ['020', [], []], ['112', [[1, 2]], []]], [['100', [], []], ['021', [], []]]]",True,False,1.413997057154829e-05,0.20833333333333334,0.7083333333333334,rng,new
61,,x,00101100,3,0.375,4,5.221366882324219e-05,0.625,0.00027146339416503904,1.2874603271484375e-05,0.0004229545593261719,2.125,"[[['021', [], []], ['002', [], []], ['112', [[0, 2]], []]], [['010', [], []], ['102', [], []]]]",True,False,8.786751688394516e-06,0.20833333333333334,0.7083333333333334,rng,new
62,,x,01000101,3,0.375,2,5.984306335449219e-05,0.0,0.00018658638000488282,1.1920928955078125e-05,7.343292236328125e-05,1.5625,"[[['012', [], []], ['220', [], []]], [['201', [], []], ['121', [], []]]]",True,False,1.1543596330011744e-05,0.0,0.5208333333333334,rng,new
63,,x,00010011,3,0.375,2,5.745887756347656e-05,0.75,0.00026416778564453125,1.3113021850585938e-05,0.00030422210693359375,1.5625,"[[['020', [], []], ['202', [], []]], [['112', [[0, 2]], []]]]",True,False,5.137906550236121e-06,0.25,0.5208333333333334,rng,new
64,,x,10000011,3,0.375,4,4.76837158203125e-05,1.25,0.0003520965576171875,1.6689300537109375e-05,0.0012669563293457031,2.125,"[[['012', [[0, 1]], []], ['102', [[0, 2]], []], ['012', [[1, 2]], []], ['021', [[0, 1]], []]], [['000', [], []], ['112', [], []]]]",True,False,1.446114325536395e-05,0.4166666666666667,0.7083333333333334,rng,new
65,,x,00111000,3,0.375,4,6.103515625e-05,0.625,0.0002750873565673828,1.7642974853515625e-05,0.00046133995056152344,2.125,"[[['201', [], []], ['002', [], []], ['112', [[1, 2]], []]], [['100', [], []], ['012', [], []]]]",True,False,1.0877114428014967e-05,0.20833333333333334,0.7083333333333334,rng,new
66,,x,00100011,3,0.375,2,5.984306335449219e-05,0.0,0.00017213821411132812,1.3113021850585938e-05,7.867813110351562e-05,1.5625,"[[['021', [], []], ['202', [], []]], [['210', [], []], ['112', [], []]]]",True,False,8.17605409597504e-06,0.0,0.5208333333333334,rng,new
67,,x,01000011,3,0.375,4,5.364418029785156e-05,1.25,0.0002850532531738281,1.430511474609375e-05,0.0007071495056152344,2.125,"[[['012', [[0, 1]], []], ['020', [[0, 1]], []]], [['001', [], []], ['112', [], []]]]",True,False,1.4545174803106e-05,0.4166666666666667,0.7083333333333334,rng,new
68,,x,11000001,3,0.375,4,4.8160552978515625e-05,1.25,0.00035729408264160154,1.6689300537109375e-05,0.0012755393981933594,2.125,"[[['120', [[0, 1]], []], ['012', [[0, 1]], []], ['012', [[0, 2]], []], ['102', [[1, 2]], []]], [['002', [], []], ['111', [], []]]]",True,False,2.1046081872499277e-05,0.4166666666666667,0.7083333333333334,rng,new
69,,x,00000111,3,0.375,2,5.7697296142578125e-05,0.75,0.00030145645141601565,1.3113021850585938e-05,0.0002994537353515625,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,1.8280720259865165e-05,0.25,0.5208333333333334,rng,new
70,,x,00110100,3,0.375,4,5.364418029785156e-05,0.625,0.00027523040771484377,1.3113021850585938e-05,0.0004265308380126953,2.125,"[[['120', [], []], ['002', [[0, 2]], []], ['112', [], []]], [['101', [], []], ['012', [], []]]]",True,False,7.159865142964014e-06,0.20833333333333334,0.7083333333333334,rng,new
71,,x,10101000,3,0.375,2,5.7697296142578125e-05,0.75,0.00027909278869628904,1.3589859008789062e-05,0.0003039836883544922,1.5625,"[[['221', [], []], ['112', [], []]], [['020', [[0, 1]], []]]]",True,False,1.32879381922929e-05,0.25,0.5208333333333334,rng,new
